,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
52,"('prix', 7)","('révision', 5)","('ca', 4)","('trois', 4)","('médicaments', 4)","('ii', 3)","('sécurité', 2)","('sociale', 2)","('bi', 2)","('extension', 2)","('indication', 2)","('effet', 2)","('nombre', 2)","('patient', 2)","('volume', 2)","('ventes', 2)","('plus', 2)","('bout', 2)","('iii', 2)","('cinq', 2)","('condition', 2)","('critères', 2)","('cour', 2)","('comptes', 2)","('recommande', 2)","('article', 1)","('code', 1)","('modifié', 1)","('après', 1)","('inséré', 1)"
53,"('article', 5)","('zone', 5)","('santé', 4)","('médecin', 4)","('installation', 4)","('conventionnement', 3)","('libéral', 3)","('médicaux', 3)","('code', 2)","('application', 2)","('peut', 2)","('activité', 2)","('cesse', 2)","('dispositifs', 2)","('soins', 2)","('leurs', 2)","('contre', 2)","('déserts', 2)","('médecins', 2)","('libéraux', 2)","('déjà', 2)","('autres', 2)","('matière', 2)","('principe', 2)","('possible', 2)","('après', 1)","('publique', 1)","('inséré', 1)","('rédigé', 1)","('art', 1)"
54,"('impact', 2)","('qualité', 2)","('vie', 2)","('travail', 2)","('personnel', 2)","('établissements', 2)","('délai', 1)","('an', 1)","('compter', 1)","('publication', 1)","('présente', 1)","('gouvernement', 1)","('remet', 1)","('parlement', 1)","('évaluant', 1)","('projet', 1)","('financement', 1)","('sécurité', 1)","('sociale', 1)","('objectif', 1)","('évaluer', 1)","('plf', 1)","('santé', 1)",,,,,,,
55,"('hospitaliers', 4)","('soins', 3)","('impact', 2)","('groupements', 2)","('territoire', 2)","('regard', 2)","('offre', 2)","('publique', 2)","('condition', 2)","('travail', 2)","('personnel', 2)","('qualité', 2)","('six', 1)","('mois', 1)","('compter', 1)","('publication', 1)","('présente', 1)","('gouvernement', 1)","('remet', 1)","('parlement', 1)","('mise', 1)","('place', 1)","('procède', 1)","('évaluation', 1)",,,,,,
56,"('soins', 4)","('ambulatoire', 3)","('virage', 2)","('impact', 2)","('offre', 2)","('publique', 2)","('qualité', 2)","('condition', 2)","('travail', 2)","('personnel', 2)","('six', 1)","('mois', 1)","('compter', 1)","('publication', 1)","('présente', 1)","('gouvernement', 1)","('remet', 1)","('parlement', 1)","('politiques', 1)","('santé', 1)","('orientées', 1)","('vers', 1)","('tout', 1)","('prévoit', 1)","('évaluation', 1)","('effets', 1)","('positifs', 1)","('négatifs', 1)","('hospitaliers', 1)",
57,"('sociales', 5)","('cotisations', 3)","('exonérations', 3)","('niche', 3)","('impact', 2)","('dispositifs', 2)","('exonération', 2)","('salaires', 2)","('mesures', 2)","('évaluation', 2)","('cour', 2)","('comptes', 2)","('évaluations', 2)","('pourquoi', 2)","('milliard', 2)","('euro', 2)","('délai', 1)","('an', 1)","('compter', 1)","('publication', 1)","('présente', 1)","('gouvernement', 1)","('remet', 1)","('parlement', 1)","('évaluant', 1)","('créations', 1)","('emplois', 1)","('investissement', 1)","('annexe', 1)","('plf', 1)"
58,"('taux', 3)","('csg', 3)","('article', 2)","('code', 2)","('sécurité', 2)","('sociale', 2)","('pension', 2)","('i', 1)","('ii', 1)","('remplacé', 1)","('perte', 1)","('recettes', 1)","('compensée', 1)","('majoration', 1)","('due', 1)","('concurrence', 1)","('droits', 1)","('visés', 1)","('a', 1)","('général', 1)","('impôts', 1)","('vise', 1)","('exonérer', 1)","('toutes', 1)","('retraite', 1)","('invalidité', 1)","('sans', 1)","('exception', 1)","('augmentation', 1)","('point', 1)"
59,"('taux', 3)","('action', 2)","('début', 1)","('ii', 1)","('article', 1)","('code', 1)","('sécurité', 1)","('sociale', 1)","('remplacé', 1)","('entend', 1)","('revenir', 1)","('allègement', 1)","('fiscalité', 1)","('gratuites', 1)","('entériné', 1)","('majorité', 1)","('occasion', 1)","('précédent', 1)","('plf', 1)","('sans', 1)","('aucune', 1)","('étude', 1)","('impact', 1)","('moment', 1)","('débats', 1)","('séance', 1)","('perte', 1)","('recettes', 1)","('a', 1)","('chiffrée', 1)"
60,"('contribution', 4)","('solidarité', 3)","('actionnaires', 3)","('bi', 2)","('dividendes', 2)","('financer', 2)","('cnsa', 2)","('financement', 2)","('article', 1)","('code', 1)","('action', 1)","('sociale', 1)","('familles', 1)","('rédigé', 1)","('taux', 1)","('ensemble', 1)","('entreprises', 1)","('vise', 1)","('supprimer', 1)","('prélevée', 1)","('pension', 1)","('retraites', 1)","('casa', 1)","('pèse', 1)","('pouvoir', 1)","('achat', 1)","('lieu', 1)","('place', 1)","('dépendance', 1)","('assuré', 1)"
61,"('salariés', 4)","('entreprises', 3)","('moins', 2)","('plus', 2)","('cotisations', 2)","('patronales', 2)","('seules', 2)","('leurs', 2)","('rémunérations', 2)","('ba', 2)","('ii', 1)","('article', 1)","('code', 1)","('sécurité', 1)","('sociale', 1)","('complété', 1)","('rédigé', 1)","('cette', 1)","('réduction', 1)","('applicable', 1)","('cinquante', 1)","('emploient', 1)","('dont', 1)","('rémunération', 1)","('inférieure', 1)","('salaire', 1)","('minimum', 1)","('croissance', 1)","('majoré', 1)","('vise', 1)"
62,"('cotisations', 4)","('dispositifs', 4)","('article', 3)","('sécurité', 3)","('sociale', 3)","('exonération', 2)","('sociales', 2)","('dispositif', 2)","('après', 1)","('code', 1)","('inséré', 1)","('rédigé', 1)","('art', 1)","('lorsque', 1)","('disposition', 1)","('applicables', 1)","('toute', 1)","('réduction', 1)","('instituée', 1)","('compter', 1)","('janvier', 1)","('compensée', 1)","('diminution', 1)","('due', 1)","('concurrence', 1)","('plusieurs', 1)","('réductions', 1)","('exonérations', 1)","('existantes', 1)","('différents', 1)"
63,"('public', 4)","('établissements', 3)","('i', 2)","('article', 2)","('code', 2)","('général', 2)","('santé', 2)","('taxe', 2)","('salaires', 2)","('due', 2)","('quatrième', 1)","('premier', 1)","('impôts', 1)","('après', 1)","('communaux', 1)","('insérés', 1)","('mot', 1)","('hébergement', 1)","('personnes', 1)","('âgées', 1)","('dépendantes', 1)","('applique', 1)","('raison', 1)","('rémunérations', 1)","('versées', 1)","('compter', 1)","('janvier', 1)","('perte', 1)","('recettes', 1)","('sécurité', 1)"
64,"('sociale', 4)","('cotisations', 4)","('section', 3)","('sécurité', 3)","('revenus', 3)","('financier', 3)","('sociétés', 3)","('contribution', 3)","('taux', 3)","('sociales', 3)","('ii', 2)","('code', 2)","('assises', 2)","('commerce', 2)","('somme', 2)","('bruts', 2)","('assimilés', 2)","('perçus', 2)","('après', 1)","('chapitre', 1)","('titre', 1)","('iv', 1)","('livre', 1)","('inséré', 1)","('rédigée', 1)","('art', 1)","('tenues', 1)","('immatriculation', 1)","('registre', 1)","('conformément', 1)"
65,"('article', 18)","('mot', 8)","('relative', 6)","('sociales', 5)","('code', 4)","('janvier', 4)","('cotisations', 4)","('sécurité', 3)","('sociale', 3)","('compter', 3)","('ii', 3)","('disposition', 3)","('réduction', 3)","('travail', 3)","('iii', 2)","('excéder', 2)","('dégressive', 2)","('supprimés', 2)","('deuxième', 2)","('remplacés', 2)","('année', 2)","('affaire', 2)","('annuel', 2)","('temp', 2)","('salaires', 2)","('milliard', 2)","('euro', 2)","('i', 1)","('modifié', 1)","('première', 1)"
66,"('article', 3)","('code', 2)","('entreprises', 2)","('sécurité', 1)","('sociale', 1)","('complété', 1)","('rédigé', 1)","('disposition', 1)","('appliquent', 1)","('lorsque', 1)","('revenus', 1)","('distribués', 1)","('sen', 1)","('général', 1)","('impôts', 1)","('supérieurs', 1)","('bénéfice', 1)","('imposable', 1)","('dernier', 1)","('exercice', 1)","('clos', 1)","('allègement', 1)","('cotisation', 1)","('patronale', 1)","('cice', 1)","('accordé', 1)","('sans', 1)","('contreparties', 1)","('représentant', 1)","('somme', 1)"
67,"('article', 3)","('premier', 3)","('compter', 3)","('janvier', 3)","('assurance', 3)","('maladie', 3)","('code', 2)","('sécurité', 2)","('sociale', 2)","('modifié', 2)","('a', 2)","('après', 2)","('ii', 2)","('insérés', 2)","('mot', 2)","('rédaction', 2)","('applicable', 2)","('deux', 2)","('rémunérations', 2)","('versées', 2)","('taux', 2)","('réduit', 2)","('allègement', 2)","('i', 1)","('références', 1)","('avant', 1)","('entrée', 1)","('vigueur', 1)","('portant', 1)","('mesures', 1)"
68,"('csg', 3)","('revenus', 3)","('sécurité', 2)","('sociale', 2)","('taux', 2)","('a', 2)","('augmenté', 2)","('point', 2)","('financer', 2)","('sociales', 2)","('capital', 2)","('permettrait', 2)","('i', 1)","('article', 1)","('code', 1)","('remplacé', 1)","('activité', 1)","('remplacement', 1)","('salaires', 1)","('pension', 1)","('retraites', 1)","('baisse', 1)","('cotisations', 1)","('chômage', 1)","('maladie', 1)","('produits', 1)","('placement', 1)","('patrimoine', 1)","('seulement', 1)","('proposons', 1)"
69,"('sécurité', 2)","('sociale', 2)","('chiffre', 2)","('allègement', 2)","('rémunérations', 2)","('fois', 2)","('recettes', 2)","('milliard', 2)","('euro', 2)","('premier', 1)","('article', 1)","('code', 1)","('remplacé', 1)","('prévoit', 1)","('limiter', 1)","('champ', 1)","('application', 1)","('cotisations', 1)","('patronales', 1)","('familiales', 1)","('issu', 1)","('pacte', 1)","('responsabilité', 1)","('seuls', 1)","('ba', 1)","('salaires', 1)","('seules', 1)","('inférieures', 1)","('démontré', 1)","('conseil', 1)"
70,"('prime', 5)","('entreprises', 5)","('salariés', 4)","('cotisations', 3)","('sociales', 3)","('intéressement', 3)","('moins', 2)","('exceptionnelle', 2)","('peut', 2)","('grandes', 2)","('sans', 2)","('dispositifs', 2)","('plus', 2)","('après', 1)","('employeurs', 1)","('insérer', 1)","('mot', 1)","('occupant', 1)","('constitue', 1)","('soi', 1)","('outil', 1)","('contournement', 1)","('salaire', 1)","('socialisé', 1)","('réduire', 1)","('chaque', 1)","('année', 1)","('masse', 1)","('salariale', 1)","('donc', 1)"
71,"('sécurité', 7)","('sociale', 6)","('recettes', 4)","('compensation', 3)","('pertes', 2)","('exonération', 2)","('sociales', 2)","('état', 2)","('mesures', 2)","('perte', 2)","('euro', 2)","('cette', 2)","('supprimer', 1)","('alinéas', 1)","('article', 1)","('plf', 1)","('prévoit', 1)","('résultant', 1)","('avancement', 1)","('janvier', 1)","('cotisations', 1)","('heures', 1)","('supplémentaires', 1)","('liées', 1)","('création', 1)","('taux', 1)","('csg', 1)","('intermédiaire', 1)","('feront', 1)","('budget', 1)"
72,"('produits', 7)","('mot', 4)","('distributeur', 4)","('détail', 4)","('comité', 4)","('économique', 4)","('être', 4)","('fournisseur', 3)","('prestations', 3)","('santé', 3)","('cadre', 3)","('doit', 3)","('substituer', 2)","('inscrits', 2)","('liste', 2)","('prévue', 2)","('article', 2)","('déclarer', 2)","('suivi', 2)","('conséquence', 2)","('transparence', 2)","('exploitants', 2)","('information', 2)","('i', 1)","('tenu', 1)","('représentant', 1)","('peut', 1)","('ii', 1)","('a', 1)","('vendu', 1)"
73,"('commission', 2)","('médicale', 2)","('indépendante', 2)","('existence', 2)","('lien', 2)","('entre', 2)","('exposition', 2)","('survenue', 2)","('dispositif', 2)","('i', 1)","('supprimer', 1)","('conséquence', 1)","('après', 1)","('insérer', 1)","('suivant', 1)","('sein', 1)","('fonds', 1)","('prononce', 1)","('pesticide', 1)","('pathologie', 1)","('composition', 1)","('fixée', 1)","('arrêté', 1)","('conjoint', 1)","('ministres', 1)","('chargés', 1)","('santé', 1)","('agriculture', 1)","('vise', 1)","('prévoir', 1)"
74,"('délai', 4)","('indemnisation', 3)","('mot', 2)","('six', 2)","('mois', 2)","('compter', 2)","('fonds', 2)","('début', 1)","('deuxième', 1)","('substituer', 1)","('fixé', 1)","('décret', 1)","('conseil', 1)","('état', 1)","('réception', 1)","('demande', 1)","('vise', 1)","('inscrire', 1)","('terme', 1)","('duquel', 1)","('tenu', 1)","('présenter', 1)","('offre', 1)","('demandeur', 1)","('recevabilité', 1)","('correspond', 1)","('retenu', 1)","('fonctionnement', 1)","('victimes', 1)","('amiante', 1)"
75,"('taxe', 3)","('début', 2)","('insérer', 2)","('mot', 2)","('priorité', 2)","('solde', 2)","('produits', 2)","('phytosanitaires', 2)","('environnement', 2)","('ans', 2)","('i', 1)","('ii', 1)","('vise', 1)","('préciser', 1)","('produit', 1)","('affecté', 1)","('agence', 1)","('nationale', 1)","('sécurité', 1)","('sanitaire', 1)","('alimentation', 1)","('travail', 1)","('fonds', 1)","('jour', 1)","('affectée', 1)","('financement', 1)","('fonctionnement', 1)","('cette', 1)","('nouvelle', 1)","('affectation', 1)"
76,"('prise', 2)","('charge', 2)","('dispositif', 2)","('médical', 2)","('plus', 2)","('supprimer', 1)","('assuré', 1)","('engagement', 1)","('restituer', 1)","('concerné', 1)","('centre', 1)","('pouvant', 1)","('réaliser', 1)","('remise', 1)","('bon', 1)","('état', 1)","('usage', 1)","('suffit', 1)","('a', 1)","('lieu', 1)","('instaurer', 1)","('contrainte', 1)","('supplémentaire', 1)","('sou', 1)","('forme', 1)","('consigne', 1)","('pourrait', 1)","('faire', 1)","('aucune', 1)","('prestation', 1)"
77,"('choix', 3)","('libre', 2)","('personne', 2)","('rédiger', 1)","('garantir', 1)","('respect', 1)","('personnes', 1)","('essentiel', 1)","('fait', 1)","('nombreux', 1)","('textes', 1)","('législatifs', 1)","('réglementaires', 1)","('pourtant', 1)","('application', 1)","('souvent', 1)","('remis', 1)","('question', 1)","('notamment', 1)","('lors', 1)","('instruction', 1)","('demandes', 1)","('prestations', 1)","('compensation', 1)","('mdph', 1)","('a', 1)","('assurer', 1)","('imposé', 1)","('dispositif', 1)","('médical', 1)"
78,"('terme', 2)","('substituer', 1)","('mot', 1)","('peut', 1)","('être', 1)","('proposé', 1)","('supprimer', 1)","('remplacer', 1)","('garantir', 1)","('meilleur', 1)","('état', 1)","('usage', 1)","('possible', 1)","('dispositifs', 1)","('médicaux', 1)","('notamment', 1)","('car', 1)","('aide', 1)","('technique', 1)","('visées', 1)","('disposition', 1)","('utilisés', 1)","('personnes', 1)","('particulièrement', 1)","('fragiles', 1)","('handicap', 1)","('avancée', 1)","('âge', 1)","('souffrant', 1)","('malady', 1)"
79,"('mot', 2)","('délai', 2)","('six', 2)","('mois', 2)","('réception', 2)","('demande', 2)","('indemnisation', 2)","('début', 1)","('deuxième', 1)","('substituer', 1)","('fixé', 1)","('décret', 1)","('conseil', 1)","('état', 1)","('compter', 1)","('vise', 1)","('instaurer', 1)","('réponse', 1)","('fonds', 1)","('fixant', 1)","('échéance', 1)","('laquelle', 1)","('offre', 1)","('doit', 1)","('être', 1)","('présentée', 1)","('demandeur', 1)","('après', 1)",,
80,"('professionnels', 6)","('article', 5)","('santé', 5)","('sécurité', 4)","('sociale', 4)","('libéraux', 4)","('affiliés', 4)","('régime', 4)","('code', 3)","('taux', 3)","('cotisations', 3)","('pamc', 3)","('taxe', 3)","('additionnelle', 3)","('a', 2)","('rsi', 2)","('revenus', 2)","('activité', 2)","('entre', 2)","('cette', 2)","('i', 1)","('perte', 1)","('recettes', 1)","('compensée', 1)","('due', 1)","('concurrence', 1)","('majoration', 1)","('droits', 1)","('mentionnés', 1)","('général', 1)"
81,"('ondam', 5)","('montant', 4)","('hospitalier', 3)","('ligne', 2)","('seconde', 2)","('colonne', 2)","('tableau', 2)","('substituer', 2)","('objectif', 2)","('dépenses', 2)","('besoins', 2)","('public', 2)","('santé', 2)","('ville', 2)","('i', 1)","('deuxième', 1)","('conséquence', 1)","('troisième', 1)","('national', 1)","('assurance', 1)","('maladie', 1)","('fixé', 1)","('apparaît', 1)","('largement', 1)","('deçà', 1)","('financement', 1)","('service', 1)","('particulièrement', 1)","('impacté', 1)","('limité', 1)"
82,"('charge', 9)","('patient', 8)","('pied', 6)","('prise', 5)","('diabétique', 5)","('diabète', 4)","('assurance', 3)","('maladie', 3)","('cahier', 3)","('établissements', 3)","('équipes', 3)","('amputation', 3)","('plaie', 3)","('qualité', 3)","('vie', 3)","('complication', 3)","('dépenses', 3)","('euro', 3)","('article', 2)","('personnes', 2)","('alors', 2)","('pratique', 2)","('plus', 2)","('déjà', 2)","('représentent', 2)","('élèvent', 2)","('donc', 2)","('soins', 2)","('million', 2)","('améliorer', 1)"
83,"('substitution', 5)","('pharmacien', 4)","('médicament', 4)","('cette', 4)","('article', 3)","('biologique', 3)","('cadre', 3)","('condition', 2)","('décret', 2)","('réglementaire', 2)","('nécessaire', 2)","('patient', 2)","('pharmaciens', 2)","('responsabilité', 2)","('choix', 2)","('molécule', 2)","('supprimer', 1)","('financement', 1)","('sécurité', 1)","('sociale', 1)","('prévoit', 1)","('code', 1)","('santé', 1)","('publique', 1)","('indique', 1)","('dérogation', 1)","('premier', 1)","('peut', 1)","('délivrer', 1)","('prescrit', 1)"
84,"('être', 2)","('terme', 2)","('obligation', 2)","('substituer', 1)","('mot', 1)","('peut', 1)","('proposé', 1)","('supprimer', 1)","('remplacer', 1)","('doit', 1)","('renforcer', 1)","('garantie', 1)","('remise', 1)","('bon', 1)","('état', 1)","('usage', 1)","('dispositifs', 1)","('médicaux', 1)","('notamment', 1)","('car', 1)","('fauteuil', 1)","('roulants', 1)","('visés', 1)","('disposition', 1)","('utilisés', 1)","('personnes', 1)","('particulièrement', 1)","('fragiles', 1)","('handicap', 1)","('avancée', 1)"
85,"('article', 3)","('code', 3)","('santé', 3)","('alinéas', 2)","('permet', 2)","('assurance', 2)","('maladie', 2)","('uncam', 2)","('accord', 2)","('préalable', 2)","('cette', 2)","('disposition', 2)","('tout', 2)","('substituer', 1)","('suivant', 1)","('xi', 1)","('ii', 1)","('complété', 1)","('trois', 1)","('rédigés', 1)","('publique', 1)","('collège', 1)","('directeurs', 1)","('union', 1)","('nationale', 1)","('caisses', 1)","('subordonner', 1)","('prise', 1)","('charge', 1)","('certaines', 1)"
